vin,driver_id,start_timestamp,end_timestamp,daily_rate,region
B383206O,DRV_448,1723363931,1728288731,361.19,East
W832731J,DRV_316,1714197607,1714284007,383.27,Northwest
I766270G,DRV_487,1730885683,1731836083,403.48,North
V856218W,DRV_333,1727935785,1730354985,617.49,North
G590515J,DRV_771,1716858456,1718240856,466.01,North
U418328Z,DRV_194,1733509557,,504.92,South
J979955C,DRV_448,1729177402,1729436602,452.51,Northeast
F656766R,DRV_743,1716787142,1720675142,402.63,West
Y258313I,DRV_227,1716810329,1722426329,627.47,Northwest
E040541V,DRV_144,1720838774,1725849974,430.08,North
H349578W,DRV_296,1733504000,1741020800,555.8,East
E084700Z,DRV_352,1715951250,1723468050,477.2,North
D499471S,DRV_214,1732629632,1733666432,636.58,Northeast
Z769367P,DRV_877,1720728419,1722456419,640.6,West
Q613407W,DRV_864,1719890684,1722914684,557.14,Northeast
B068486S,DRV_649,1729768306,1734693106,590.88,West
I485807N,DRV_422,1711843575,1717805175,585.83,North
J590599K,DRV_651,1714967159,1722483959,356.44,Northwest
R016571X,DRV_204,1712745643,1713091243,531.37,North
U980793M,DRV_490,1734894383,,384.05,South
C182037H,DRV_641,1730599384,1733536984,576.09,North
U717565Q,DRV_733,1731455887,1737331087,518.59,South
X491778D,DRV_756,1719967343,,557.31,South
P260422J,DRV_941,1735204120,1741597720,548.23,East
A913800P,DRV_111,1708231760,1711687760,528.18,East
F131712T,DRV_470,1724637969,1728957969,448.79,South
I111554Y,DRV_617,1728960520,1736736520,558.59,East
S138999X,DRV_488,1708443725,1713714125,500.15,North
W365414P,DRV_646,1735280150,1736057750,484.05,East
W451712O,DRV_432,1723527371,1730871371,559.14,East
R016571X,DRV_881,1711926818,1715469218,594.83,Northeast
E775204H,DRV_569,1711716032,1713530432,622.83,Central
Q904530H,DRV_941,1728173774,1729210574,555.05,North
E930103C,DRV_127,1718997446,1719170246,639.79,North
R482366V,DRV_490,1727961405,1734873405,546.83,West
Y411998D,DRV_323,1728819195,,431.18,Northwest
E039308A,DRV_242,1714191765,1720412565,559.66,Northwest
K740748E,DRV_384,1725055944,1732140744,590.12,East
T961943E,DRV_564,1730033914,1731761914,616.1,Central
W313518S,DRV_981,1711223267,1716580067,510.46,West
T961943E,DRV_954,1732905397,1737398197,522.13,Central
Z148465S,DRV_911,1711050504,1711655304,474.37,East
X900343I,DRV_733,1725448543,1730546143,491.71,Northwest
D534624U,DRV_489,1721436736,1727657536,568.63,North
I111554Y,DRV_835,1733102006,1738286006,552.54,Central
R368876F,DRV_538,1713381750,1714245750,630.8,West
J224447E,DRV_674,1708121287,1709417287,385.78,East
L598564B,DRV_173,1712717368,1715568568,544.89,North
O933083O,DRV_374,1712157758,1712848958,487.24,Northwest
Q858842E,DRV_384,1728610739,1731980339,496.84,Northeast
G667116V,DRV_103,1726565901,1732354701,607.39,Northwest
O589178N,DRV_111,1710265531,1712943931,566.48,West
E179327Z,DRV_296,1722843181,1730359981,568.4,West
T389083P,DRV_704,1719796047,1726016847,386.3,South
U617711M,DRV_649,1709858086,1713573286,397.05,Northwest
P268705Q,DRV_649,1729934125,1736154925,515.18,South
L143888S,DRV_532,1717696303,1723053103,525.67,Central
Z782071V,DRV_532,1717685812,1722265012,394.52,West
J514936X,DRV_217,1732373302,1734706102,414.5,Central
J836440L,DRV_473,1719481240,1720258840,470.75,Northwest
N877175X,DRV_422,1708549978,1709759578,350.35,North
Q473799Y,DRV_490,1729066048,,577.1,Central
R656523P,DRV_350,1719066634,1719585034,496.23,Northwest
P010651M,DRV_422,1725257281,1730959681,475.07,Northeast
K614293Y,DRV_261,1718651418,1725131418,360.98,Northwest
L731121U,DRV_214,1727766733,1728198733,616.79,Central
B906594F,DRV_743,1720999002,1724023002,551.72,Northeast
D473597X,DRV_132,1728311496,1731681096,609.57,Northeast
S966319O,DRV_241,1717819344,,492.43,East
M899642V,DRV_949,1731315885,1735117485,482.49,West
P403450V,DRV_763,1716161915,1723678715,582.02,Central
B627298Z,DRV_510,1707522060,1712533260,431.43,West
S986652C,DRV_564,1704184385,1704702785,450.15,South
L143888S,DRV_877,1706114360,1708187960,403.87,Central
S740344D,DRV_704,1711338668,1712807468,466.68,East
G569847M,DRV_448,1735152198,1739299398,416.8,North
W795687I,DRV_838,1729532883,1729964883,488.43,Northwest
J374545K,DRV_665,1730090658,1730609058,418.13,North
I379473P,DRV_316,1715570651,1717212251,431.53,West
Q672434J,DRV_157,1716418451,1717800851,562.43,South
U627570W,DRV_545,1725303025,1731696625,357.42,Northeast
I485807N,DRV_954,1732271792,1734604592,627.24,West
U329668F,DRV_467,1710580871,1712136071,419.16,East
D436995C,DRV_877,1721944672,1725919072,397.8,Northwest
A109439N,DRV_144,1719681857,1721237057,599.87,Northwest
D496499N,DRV_423,1726688571,1728675771,575.27,South
N204505R,DRV_204,1711887987,1714479987,597.37,Northeast
N591803S,DRV_796,1733774495,,557.88,East
D870831I,DRV_263,1711033647,1713884847,360.21,Northeast
I305152C,DRV_125,1713029515,1715275915,616.07,South
D312038X,DRV_325,1725282182,1732280582,593.21,South
G595327D,DRV_982,1716386184,1720878984,640.48,South
J514936X,DRV_256,1720403703,1726538103,353.79,West
D496499N,DRV_376,1707457125,1714023525,563.26,Northeast
M014767C,DRV_214,1735448905,1743052105,493.26,West
P854973R,DRV_911,1717007211,,643.17,Northeast
S596966H,DRV_821,1716466538,1720440938,568.37,Northeast
N788957U,DRV_674,1716403456,1721846656,511.81,South
I153195C,DRV_621,1726505626,1728320026,359.04,South
T961943E,DRV_106,1725180956,1730192156,640.92,Central
S296222X,DRV_997,1721828213,1725889013,428.92,South
U773592T,DRV_246,1711227202,1718312002,361.4,Central
A893246N,DRV_241,1734607719,1741346919,624.89,Northeast
C229959B,DRV_452,1726807694,1729226894,461.69,South
U046537V,DRV_674,1723993932,1729696332,524.5,Northeast
F486528P,DRV_384,1730839201,1734900001,554.28,Northeast
H328710J,DRV_559,1715194581,1715367381,480.32,Northeast
P268705Q,DRV_835,1717649573,1724734373,361.05,Northeast
H539621X,DRV_370,1714055157,1719584757,378.09,East
E361103E,DRV_352,1723428310,1730945110,423.98,Central
O933083O,DRV_954,1728365944,1735191544,569.21,South
J556258G,DRV_987,1710281430,1713737430,490.91,South
A587603Y,DRV_833,1714980925,1718955325,470.13,Northeast
B261375A,DRV_821,1710975998,1717369598,474.39,Central
T463745L,DRV_180,1724706085,1728507685,436.71,South
T958887K,DRV_242,1715739657,1719368457,435.8,East
D473597X,DRV_996,1726297766,1733555366,372.35,North
W242253H,DRV_132,1711355237,,571.5,North
D413164O,DRV_796,1708981963,1714165963,464.05,West
P133412L,DRV_490,1728994956,1730895756,467.16,Northwest
W706540Y,DRV_199,1728220231,1730293831,568.91,East
H137215C,DRV_374,1719234392,1722258392,529.52,North
X188805N,DRV_532,1717201645,1717288045,524.08,North
P612275A,DRV_125,1714212842,1720347242,468.9,Northeast
C483503Z,DRV_448,1718910511,1721243311,573.77,West
O175496X,DRV_146,1735070647,1740081847,517.29,Central
X170462I,DRV_579,1710700987,1718131387,457.22,East
F656766R,DRV_982,1707132924,1712489724,588.49,Northwest
A457759X,DRV_241,1726578710,1726837910,498.69,West
K367136W,DRV_103,1727798836,1735142836,541.55,Central
C634216E,DRV_859,1713649142,1717537142,594.38,Northeast
V262174N,DRV_846,1718674419,1725068019,426.48,West
B677219Y,DRV_967,1727175001,1729767001,580.43,North
Q672434J,DRV_103,1730453704,1734082504,633.02,North
R183046M,DRV_338,1717119574,1721957974,646.21,Central
N507527W,DRV_755,1722264450,1725634050,482.76,Central
J556258G,DRV_214,1722178066,1727794066,483.52,South
A457759X,DRV_400,1715970976,1716489376,470.98,East
C982258H,DRV_967,1720957290,1721475690,574.07,North
F434558I,DRV_570,1705579793,1711282193,543.48,Northwest
M899642V,DRV_818,1713476493,1717882893,635.69,South
U558867M,DRV_718,1714072133,1716664133,508.52,Central
R335290J,DRV_259,1707828584,1709902184,555.81,West
M269166D,DRV_847,1720992186,,506.33,North
S427109E,DRV_338,1733185112,1736641112,437.22,West
V104332G,DRV_171,1723777257,1724468457,470.71,West
O780913R,DRV_801,1718506095,1724986095,572.5,North
X188805N,DRV_338,1710317138,1712304338,451.41,Northwest
C399049W,DRV_649,1723345996,1730949196,443.9,East
G578729I,DRV_750,1727896237,1733512237,560.57,Northeast
B230913C,DRV_981,1705557502,1706075902,440.81,East
A109439N,DRV_508,1711503227,1713922427,389.31,Central
G590515J,DRV_796,1728062735,1735406735,380.13,South
I414384O,DRV_891,1714658771,1714745171,357.77,Central
E084700Z,DRV_334,1710543972,,647.46,North
Q602606Y,DRV_881,1732775270,1736058470,606.85,North
N215704P,DRV_611,1707175769,1711322969,465.43,Northeast
R544948G,DRV_127,1724123939,1727407139,581.22,North
N507527W,DRV_173,1725054568,,456.87,North
S757584H,DRV_674,1726610508,1733176908,628.61,West
P104696K,DRV_376,1706801346,1712417346,548.08,North
X964016G,DRV_214,1722061366,1722234166,533.1,South
K874315U,DRV_199,1727794724,1729609124,634.32,Northwest
A470551L,DRV_838,1730287079,,625.52,Northeast
J280598B,DRV_697,1718246110,1719196510,527.3,South
G667116V,DRV_928,1706557803,1708717803,455.9,South
X095701Z,DRV_242,1733311013,,365.65,Northwest
J167190J,DRV_157,1733352907,,628.67,West
B998094L,DRV_997,1722712435,1726600435,564.9,East
B974801I,DRV_214,1717108460,1721601260,557.15,South
H127756I,DRV_646,1730541419,1732010219,544.9,North
S605297X,DRV_698,1731922986,1736070186,478.8,West
M899642V,DRV_127,1709704959,1711000959,479.49,Northwest
U302843K,DRV_132,1722255125,1723205525,550.17,South
T617990Q,DRV_710,1727906134,1735077334,612.44,Central
S138999X,DRV_470,1735144145,1737649745,404.63,East
O933083O,DRV_756,1721111792,1726641392,624.58,North
S296222X,DRV_877,1711488156,1712784156,594.8,East
U329668F,DRV_573,1722688953,1730032953,560.33,Northwest
A457759X,DRV_833,1732448158,1732707358,561.17,Northeast
C634216E,DRV_862,1729662856,1734155656,364.52,East
W832731J,DRV_242,1715602540,1717416940,392.29,North
R656523P,DRV_452,1730662661,,386.73,Northwest
O615865T,DRV_839,1707530642,1715220242,580.6,East
F131712T,DRV_448,1730784796,1735363996,612.93,Northeast
G978820F,DRV_641,1724575158,1730104758,427.0,Northwest
H825537Q,DRV_569,1732279103,1734957503,519.18,East
W400504X,DRV_242,1733436775,,471.18,Central
A080100I,DRV_887,1715221271,,598.31,Northeast
C378427F,DRV_324,1712867712,1716669312,528.24,South
A099770I,DRV_621,1725464127,1731512127,454.52,Northeast
X932528H,DRV_941,1712720605,1714362205,432.25,East
N788957U,DRV_532,1724826077,,536.09,West
Y806578F,DRV_742,1718933913,1723772313,604.39,Northeast
V611254D,DRV_193,1721973657,1725170457,575.82,Central
E107991I,DRV_697,1731126235,1735014235,378.72,Northwest
I626765Y,DRV_691,1720689027,1722244227,539.0,North
I305486E,DRV_821,1726625712,1730859312,446.05,North
Z951343M,DRV_710,1717066875,1718535675,483.8,West
E107991I,DRV_529,1729520081,1733840081,580.62,Central
J979955C,DRV_488,1704331541,1706491541,506.63,East
R544948G,DRV_173,1733465219,1739599619,539.4,Northwest
P369378R,DRV_275,1720277911,,468.75,West
F668893O,DRV_423,1729099192,1734542392,438.61,South
R387262D,DRV_266,1731644239,1737173839,411.88,Northeast
Z348039Y,DRV_106,1714881437,1716523037,638.31,East
A236231A,DRV_489,1731843684,1736163684,350.21,East
Q672434J,DRV_997,1732175268,1739087268,467.14,North
P143410A,DRV_320,1707691095,1711751895,366.97,Northwest
F434558I,DRV_125,1725070174,1729130974,619.13,East
H349578W,DRV_564,1707008468,1709168468,504.51,East
H137215C,DRV_275,1704626158,1708341358,598.8,South
K740748E,DRV_796,1709080690,1711845490,567.68,Northeast
Z148465S,DRV_214,1724351913,1725302313,626.41,Central
D951718A,DRV_665,1733900643,1736406243,587.85,East
J249035F,DRV_357,1725564693,1726428693,359.29,Central
F476870R,DRV_941,1721246857,1723752457,622.08,Northwest
O777014Z,DRV_490,1732347892,1739432692,600.34,Central
C387571U,DRV_505,1709138295,1716827895,363.54,South
O640052Q,DRV_658,1718397764,1724272964,377.82,West
D728679J,DRV_242,1733108355,1740711555,505.11,Central
C634216E,DRV_263,1704587044,1705105444,520.06,South
P914630F,DRV_333,1709523984,1714103184,488.95,Northwest
G519108M,DRV_400,1731096388,1735934788,553.78,East
Z829114T,DRV_894,1719222344,1722419144,611.28,Northwest
A299468T,DRV_646,1711221237,1718997237,506.8,Central
N788957U,DRV_194,1729198980,1734728580,394.73,East
Z097439W,DRV_448,1710297567,1711766367,410.78,North
E013267N,DRV_963,1721729804,1729246604,405.97,North
I284210A,DRV_858,1712439970,1715291170,419.12,Northeast
U773592T,DRV_881,1721206280,1726476680,646.1,West
W921277K,DRV_894,1718668349,1722901949,562.58,Central
A299468T,DRV_611,1722387314,1727916914,562.03,Northwest
Y258313I,DRV_804,1706719021,1714149421,537.73,East
D408240J,DRV_195,1727018913,1729438113,467.01,East
T463745L,DRV_444,1707514010,1711661210,562.8,West
A299468T,DRV_674,1726101288,,602.42,Northeast
Q619906I,DRV_617,1712688158,1715625758,540.67,North
Q959310O,DRV_818,1706805897,1709916297,456.64,Central
F579050I,DRV_538,1716883356,1720339356,488.41,East
Y806578F,DRV_199,1711232196,1712009796,533.7,West
O640052Q,DRV_325,1727002498,1731063298,595.61,East
I828274L,DRV_651,1735368011,1740379211,479.64,Central
C217043Y,DRV_242,1707162089,1707507689,573.89,Northwest
R230047U,DRV_146,1711660118,1714943318,529.9,East
Y793564Z,DRV_796,1722278459,1730054459,515.46,West
I910651D,DRV_130,1728684802,1734560002,377.7,West
W242253H,DRV_723,1705868648,1707337448,521.81,South
T551884K,DRV_470,1712627840,1715047040,643.29,South
I414384O,DRV_559,1720543909,1723740709,363.51,South
J167190J,DRV_529,1709441885,1711342685,611.28,East
U558867M,DRV_246,1705441496,,485.14,Northeast
K569816M,DRV_333,1728623535,1734498735,468.9,West
O175496X,DRV_801,1719891424,1725421024,487.71,South
D814770X,DRV_373,1717862437,1721836837,351.12,West
X900343I,DRV_838,1708739647,1710554047,514.89,South
R406088U,DRV_320,1730489425,1738092625,388.12,Central
E361103E,DRV_967,1732880973,1738496973,637.52,South
U627570W,DRV_246,1730579771,1733517371,390.1,East
M016315X,DRV_452,1724156129,1726488929,353.33,East
J861015F,DRV_996,1716151935,1723323135,601.56,Central
B646417V,DRV_796,1729585015,1730017015,470.27,West
M269166D,DRV_743,1722289960,1726264360,378.35,South
J932480A,DRV_263,1734740844,1737678444,452.02,Northwest
J224447E,DRV_733,1723470991,1729691791,639.98,Northeast
O175496X,DRV_573,1715861051,1716984251,428.42,North
Z884969X,DRV_818,1729211598,1731889998,554.66,West
X937567R,DRV_111,1704703965,1708159965,567.75,South
R368876F,DRV_314,1712537018,1719535418,378.45,Northeast
C182037H,DRV_649,1715410294,1721890294,458.43,Northwest
G578729I,DRV_193,1727882462,1732029662,427.4,North
D728679J,DRV_227,1720832358,1727225958,626.42,South
C387571U,DRV_750,1710557340,1718246940,522.86,South
I755719H,DRV_173,1719543040,1724295040,492.87,East
J970283U,DRV_467,1716176324,1722397124,412.59,Northwest
O175496X,DRV_716,1720358758,1723209958,371.89,East
D496499N,DRV_839,1731381366,,514.32,Central
Q613407W,DRV_171,1710078684,1714917084,606.49,South
T685574Q,DRV_470,1724432462,1724605262,497.0,West
Q868501L,DRV_266,1733121530,,372.5,South
E459332J,DRV_765,1715284858,1718740858,350.07,East
O067165D,DRV_448,1710738144,1715317344,499.82,South
G982507S,DRV_323,1712843311,1719323311,376.11,Northwest
R183982Y,DRV_835,1717280265,1718403465,465.34,Northwest
H537474F,DRV_487,1731767005,1736864605,355.56,Northwest
X170462I,DRV_911,1724293366,1730686966,452.79,West
S812067M,DRV_422,1726262804,1726608404,533.93,Central
J226838Q,DRV_432,1726424743,1729016743,404.45,North
R016571X,DRV_165,1717301184,,404.37,South
H539621X,DRV_320,1718574405,1722030405,402.04,East
X177852J,DRV_818,1723113159,1729420359,397.47,East
Q356804L,DRV_473,1724886043,1730156443,603.28,Northeast
J445502K,DRV_473,1734769687,1742372887,408.64,Northwest
A913800P,DRV_132,1719733935,1719820335,554.39,East
I522872P,DRV_621,1707284228,1712468228,411.68,Northwest
O067165D,DRV_649,1732141959,,639.92,West
X177852J,DRV_489,1717700396,1723402796,510.81,Northeast
I860084S,DRV_758,1718163450,,576.86,East
M899642V,DRV_508,1719981488,1722227888,500.29,West
P914630F,DRV_698,1713910157,1716329357,624.74,Northwest
C182037H,DRV_733,1713178634,,464.8,South
I755719H,DRV_763,1732241417,1737771017,615.51,Northwest
X792524G,DRV_564,1724016249,1728422649,589.55,Northeast
C268117X,DRV_680,1718980461,1726238061,465.5,East
J374545K,DRV_369,1725307599,1728245199,573.37,East
Q885165W,DRV_193,1731217718,1733896118,483.01,East
T617990Q,DRV_396,1725802904,1726234904,388.91,North
H825537Q,DRV_266,1712165143,1717089943,530.15,North
K409749O,DRV_798,1713223991,1720740791,507.27,West
I047113I,DRV_926,1725598500,1732510500,613.26,South
C814124G,DRV_564,1713450955,1719585355,359.76,West
C647102A,DRV_214,1716636606,1719228606,409.62,Central
M014767C,DRV_723,1723540376,1725700376,532.15,South
U980793M,DRV_697,1716810329,1720179929,507.46,Northeast
H137215C,DRV_733,1731294018,1731639618,487.58,North
I626765Y,DRV_733,1706998552,,613.97,South
S966319O,DRV_981,1712709742,1713055342,363.77,Northeast
R635365E,DRV_990,1717744365,1721805165,610.8,West
Z825128H,DRV_651,1718558730,1720891530,437.41,West
C217043Y,DRV_982,1725801036,1730553036,645.03,Northwest
T226752J,DRV_799,1733050478,1737888878,424.29,Northwest
B068486S,DRV_384,1734381245,1739824445,585.14,Central
Y415667V,DRV_400,1707807155,1711522355,584.77,Northeast
T226752J,DRV_545,1723379992,1726576792,370.94,North
D192832Y,DRV_259,1725148956,1730592156,494.88,Central
O337543B,DRV_490,1733388821,1740041621,467.52,Central
I499727E,DRV_698,1733633762,1738817762,540.15,South
C229959B,DRV_194,1711988025,1712247225,429.08,South
B383206O,DRV_181,1719072312,1726329912,561.74,West
J556258G,DRV_698,1711126162,,592.57,East
N877175X,DRV_400,1729854922,1737026122,472.97,South
V611254D,DRV_963,1705040054,1709532854,491.11,West
X937567R,DRV_886,1706095987,1711452787,603.84,Northeast
D456506K,DRV_490,1708085347,1709899747,421.75,Northeast
J979955C,DRV_674,1733014453,1735433653,388.21,West
W706540Y,DRV_487,1716278178,1722930978,506.28,East
O029593K,DRV_165,1707504987,1715280987,412.13,South
T551884K,DRV_275,1735446435,1741062435,450.34,Northeast
Z829114T,DRV_996,1704460047,1709903247,577.55,Northeast
S171339W,DRV_214,1717638708,1724809908,615.93,Northwest
X188805N,DRV_949,1705437200,,486.52,South
V611254D,DRV_771,1726908720,1734079920,509.27,East
W242253H,DRV_194,1731096322,1731269122,505.26,Northwest
F545271F,DRV_432,1711216533,1716054933,448.57,East
R339845Y,DRV_494,1704310096,1707593296,536.06,West
Z262849I,DRV_316,1706005160,,385.31,West
V595269T,DRV_374,1712283275,1719627275,591.08,East
